"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
1965,51.766667,-1.333333,32.69565217,4.21,12.2166666666667,48.0666666666667,0.29,76.3666666666667,-3.02666666666667,10.4733333333333,18.71,65.7333333333333,0.443333333333333,38.8,-0.383333333333333,2.11666666666667,7.40333333333333,69.1333333333333,0.13,88.8,2.45666666666667,5.77,13.1433333333333,53.8333333333333,0.246666666666667,68.6,2.06,5.3575,12.7216666666667,56.0333333333333,0.283333333333333,67.6333333333333,-0.715,0.0196531505746952,0.0782323730789627,0.0259241430828323,0.138968755990032,0.222576100015493,2.32078766221731,1.12922955289539,1.10103280500417,0.39998957462766,0.950374190715315,0.489287844478903,0.102962199665838,0.469245237406132,0.0849294922611463,0.909520011697789,1.28015617822692,0.0956125265605726,0.544457138739571,2.15980234284902,1.43665220217811,0.0124559570254416,0.6891538235551,0.769450088044876,0.397911205050455,1.34765566426897,0.934114197728646,0.108528764947399,1.06444209963284,1.12431324493928,0.405590165730459,1.41,15.17,10.09,19.6,0.7,8.53,2.12,16.24,0.46,19.6,0.314367129640069,0.00152536894455882,0.0632979837071583,1.14470852537268,0.258471206507446,0.00738191663833437,2.53185726632931,2.19445432969907,0.223631066063468,1.14470852537268
1966,51.766667,-1.333333,35.70588235,4.62333333333333,12.0733333333333,49,0.286666666666667,77.0666666666667,2.05666666666667,11.0166666666667,19.59,68.2333333333333,0.476666666666667,39.4333333333333,2.88666666666667,2.27666666666667,8.30666666666667,57.1666666666667,0.153333333333333,88.8,3.46,6.48333333333333,13.56,62.5,0.26,67.8,3.47666666666667,6.135,13.2316666666667,59.7,0.289166666666667,68.275,2.82,0.254460015448993,0.00887217077872936,0.0100119422912124,0.234857197623155,0.279914906859851,0.408898272188131,0.00176552348034105,0.130531742952292,0.594973013187475,0.348760403067769,0.573491077023792,0.926827746207786,0.661872492636296,1.09307038141231,0.0488052666192707,0.021313734497014,0.0956125265605726,1.2958773063653,0.162346084742752,0.412753577919981,0.0932164393908198,0.0646808476850639,0.703552360514507,1.4745902928925,0.604509174266644,0.00822323030697333,0.691430976169962,0.665375110870791,1.30906671632731,1.41648963947918,2.74,15.45,10.55,19.96,1.9,9.08,2.82,18.44,0.7,19.96,0.333189355998153,0.038795498407182,0.648559073417725,0.704684905992884,1.4810231624047,0.411982468718677,0.923198220051378,0.103371367998735,0.385398850983574,0.704684905992884
1967,51.766667,-1.333333,34.72222222,4.82,11.95,64.3333333333333,0.273333333333333,78.9,2.51666666666667,11.0433333333333,20.2966666666667,44.2666666666667,0.513333333333333,32.5666666666667,2.83,1.01333333333333,6.64666666666667,48.3666666666667,0.156666666666667,88.8,2.45666666666667,6.86666666666667,13.33,70.5666666666667,0.236666666666667,65.7333333333333,2.74333333333333,6.17666666666667,13.3233333333333,57.9416666666667,0.294166666666667,66.5,2.795,0.657979587321456,0.00428124504508238,0.812274704588632,0.868554724937701,0.461197784274668,0.697514052321468,0.00926119028553443,0.0365576593274885,0.31384702330192,0.0281622864424974,0.0170588508699815,0.884493541132546,0.0405540726045681,0.115745687884412,0.101086619767761,0.107900780891135,0.0956125265605726,0.544457138739572,0.0290045454833207,0.901457570484691,0.480761844286138,1.59270543023431,0.546968446589771,0.832231193947867,0.776832772833754,0.00445362502806322,0.348985692983081,0.397595193817285,0.83231244695717,1.38590048263389,3.62,14.17,9.41,21.72,-0.34,7.69,2.55,17.28,1.77,21.72,1.76924177882573,0.777907450658319,0.321469014069728,0.0824928632519044,0.0111715112990258,0.582405125504033,1.4495357610122,0.395763022310228,1.63899030584694,0.0824928632519044
1968,51.766667,-1.333333,32.33333333,4.02333333333333,11.91,45.6666666666667,0.273333333333333,65.9333333333333,0.943333333333333,11.4766666666667,19.2766666666667,79.2666666666667,0.463333333333333,45.2,2.55666666666667,1.01333333333333,6.04333333333333,59.0666666666667,0.136666666666667,88.8,4.16666666666667,8.32333333333333,14.0633333333333,69,0.233333333333333,83.4333333333333,4.20333333333333,6.15083333333333,12.815,60.9083333333333,0.279166666666667,70.8416666666667,2.66,0.186030833349564,0.0137360704749173,0.100957757583585,0.868554724937701,0.146012719475477,0.0274726360497416,0.955037972470273,0.367556995618732,1.91641539035687,0.553958951915149,1.64758651679873,0.694191755431646,0.0405540726045681,0.712095155666498,0.113746999720237,0.587459807073956,0.0956125265605726,2.01765163117108,5.51581839809566,0.000862272094203675,0.381928478376653,1.97678394194199,2.52566539020256,2.29110945905401,0.667449803919125,0.649984534672032,0.993976151423149,1.40662648866044,2.18855672804589,1.22648886668522,2.72,13.67,10.7,19.32,-1.23,8.68,4.71,17.66,-0.34,19.32,0.313727847386269,1.69900260495509,0.971997409615107,1.56038473939863,0.398438482681127,0.0564244077995879,0.54924459277971,0.100926861303476,0.000405297240580575,1.56038473939863
1969,51.766667,-1.333333,35.80952381,3.81333333333333,11.3866666666667,61.7,0.273333333333333,82,3.56,11.0933333333333,20.5233333333333,50,0.536666666666667,27,2.96333333333333,0.903333333333333,6.64666666666667,59.1,0.136666666666667,88.3,-1.91666666666667,7.31,14.4866666666667,28.7333333333333,0.27,25.8666666666667,-0.783333333333333,5.79,13.1616666666667,49.3833333333333,0.304166666666667,55.7916666666667,1.92333333333333,0.575817724180378,0.631265213279984,0.531873498373339,0.868554724937705,0.870169752731032,1.63607681313842,0.0391611847106642,0.135729685018769,0.0584101443189673,0.010241875746613,0.142452732470476,0.985678530006552,0.0839563046342916,0.115745687884412,0.115127970478952,0.587459807073956,0.0645585247393117,1.01565216878812,0.69432085180559,0.353320939360818,1.73994705107448,0.0315229905592214,1.37866200253551,0.291996592281201,0.00682584368197483,0.0444753372275622,0.337752556834399,0.0677269033929112,0.236492517969998,0.528139467081136,1.1,14.87,9.04,22.12,0.36,7.19,2.83,17.86,-1.23,22.12,0.682130106194783,0.085226841695517,1.02491841336926,0.295150182904488,0.0946414343659329,1.60923228419278,0.905974750879614,0.02365179617491,0.323335706477928,0.295150182904488
1970,51.766667,-1.333333,43.29411765,3.78666666666667,11.6666666666667,42.8333333333333,0.29,74.0666666666667,-1.31,11.3433333333333,20.6133333333333,54.4333333333333,0.523333333333333,21.1666666666667,-1.79333333333333,1.58333333333333,7.37666666666667,49.7666666666667,0.146666666666667,87.8,0.513333333333333,7.38,14.8933333333333,65.8,0.293333333333333,37.9,-1.93666666666667,5.90333333333333,13.5108333333333,53.5083333333333,0.311666666666667,55.4833333333333,-1.65416666666667,0.640665094431104,0.186739523189076,0.252773142687306,0.138968755990032,0.0803953287227922,0.628853940496757,0.498684140507009,0.192527616090438,2.14361739841498e-05,0.0027586273241558,0.827745019584212,0.764495759567855,0.0658157464666189,0.0724504325236534,0.0539230798131702,0.0479559026182821,0.0395829486768883,0.00143123756232898,0.879723565958485,1.29323711212977,0.21535535509548,1.4048109065212,0.355839535486382,1.03108821572584,0.0399732094098572,0.151107790560185,0.000266270692614191,0.000305786296935587,0.277282719280413,1.25946053980785,0.41,17.35,11.15,21.55,1.29,7.95,5.25,18.95,0.36,21.55,2.00578109274916,3.23475173215616,2.33356847005892,0.0318228310371512,0.734075436487006,0.250346591599712,1.50646078624091,0.546794137434618,0.169141291278208,0.0318228310371512
1971,51.766667,-1.333333,38.79310345,4.12,11.98,45.1666666666667,0.296666666666667,73.1333333333333,0.476666666666667,11.21,19.6333333333333,77.4666666666667,0.49,46.6,1.50666666666667,2.71,7.65,51.2666666666667,0.146666666666667,88.8,-0.44,6.23666666666667,15.0533333333333,48.1,0.303333333333333,52.0333333333333,1.05333333333333,6.02083333333333,13.6941666666667,54.7416666666667,0.311666666666667,64.8916666666667,0.913333333333333,0.0787098048889403,0.000707767717270547,0.122773381078171,0.0222350009584049,0.0429127190272137,0.00107645393622776,0.189304167469111,0.107198959801631,1.64952987957246,0.190824475835909,1.99191916823723,0.177255986853846,1.34951553563985,0.247343092041206,0.019701557853963,0.0479559026182821,0.0956125265605726,0.175030338284385,0.595648112753615,1.82456775133494,0.150090250303657,2.61507269161446,0.00671185109945025,0.0467234117772728,0.24292341771679,0.494997916761363,0.0232763086569352,0.000305786296935587,0.493150858896954,0.0419124831919161,1.82,16.35,9.3,22.62,1.5,8.89,2.61,19.44,1.29,22.62,0.0440580966609127,0.913184567739357,0.489158459700376,0.745380479394025,0.961933682613511,0.202325819004318,1.32235455080037,1.30189598763471,0.96906992231604,0.745380479394025
1972,51.766667,-1.333333,31.68421053,4.82666666666667,12.27,53.1,0.326666666666667,71.9333333333333,0.193333333333333,10.0233333333333,18.63,34.4,0.48,24.4666666666667,-0.513333333333333,2.13,7.92333333333333,41.6,0.15,88.2333333333333,-2.91333333333333,5.94,13.36,36,0.29,22.7333333333333,-2.24666666666667,5.78666666666667,12.9616666666667,48.0333333333333,0.31,51.9833333333333,-0.8825,0.674955357562131,0.121610417308233,0.0281183411829394,0.735144719187272,0.0118684014979202,0.0235200478166802,3.91075576238888,1.23620465454749,1.22855772040216,0.304845550483349,0.370433306956483,0.138314855086874,0.484035357253147,0.526358680506769,0.536251837003993,0.00133210840606343,0.060877249998256,1.97578809622922,1.47722617517168,0.827024247972645,0.939928693517573,1.08428495430472,1.75449944593636,1.30670996872453,0.00826808443678529,0.307301883627926,0.586792544664866,0.00195639744994441,0.967688879853937,0.523350999534632,2.53,14.05,8.12,20.22,1.18,8.7,3.54,16.16,1.5,20.22,0.158050418542809,0.966569717592397,4.49382355101594,0.452949345072182,0.626994054814874,0.0664372497450112,0.0976393926319589,2.39298767199694,1.24062498162807,0.452949345072182
1973,51.766667,-1.333333,33.28571429,4.05,12.1866666666667,44.6666666666667,0.31,63.4666666666667,-3.29666666666667,11.2233333333333,20.6466666666667,56.6,0.54,31.4666666666667,-1.54333333333333,2.71666666666667,8.87666666666667,62.7333333333333,0.18,72.7,-3.21,6.21666666666667,14.0533333333333,34,0.296666666666667,18.3,-2.27333333333333,5.81166666666667,13.6766666666667,40.4833333333333,0.325,46.3416666666667,-2.59583333333333,0.151884707516275,0.0580198919435272,0.146721287494686,0.0889400038336209,0.34105089696165,2.68400457254649,0.213628341121256,0.216076829233067,0.0156269708344443,0.0194974724796525,0.000913167769772711,0.602517826796407,1.36198788651162,2.31440725184146,0.315607039605743,2.57896187413872,2.14898849509523,2.3227143737683,0.642706909404054,0.000256543763564668,1.1357409787025,1.76678418014499,2.36356951603959,1.3319425513851,0.000818041910439277,0.453613630831923,3.23951428728081,0.261356288649714,2.96036275015721,2.58870811490774,1.43,15.27,10.03,21.78,2.08,9.49,2.97,19.05,1.18,21.78,0.295471703023917,0.00204643074436672,0.0321713911376253,0.106031602539247,1.75101384588879,1.11574221688267,0.681875036175828,0.674705412679296,0.84019603443289,0.106031602539247
1974,51.766667,-1.333333,32.72222222,4.06333333333333,12.3066666666667,22,0.336666666666667,53.7333333333333,-3.27333333333333,10.5533333333333,19.11,63.7666666666667,0.5,17.5666666666667,-3.41666666666667,3.72333333333333,9.49666666666667,46.5333333333333,0.18,88.8,2.76,5.88333333333333,12.1633333333333,89.5333333333333,0.25,82.5333333333333,1.71,6.08666666666667,13.2883333333333,59.375,0.32,60.6583333333333,-1.49833333333333,0.136108880279239,0.156960545457313,3.47173062038538,1.42304006133793,1.90606000132517,2.65157350228192,0.81000233130949,0.542534757952294,0.273718505603594,0.103388625847199,1.53352774505788,2.28485283468972,3.90369694636509,4.15700525372953,0.185075305955934,2.57896187413872,0.0956125265605726,0.737799520073327,1.69039043215672,6.28333399316812,2.57853954427365,0.470864597476637,2.39021219341182,0.236815587259305,0.431651497718506,4.39650752105909e-05,0.619400775838625,0.106325810355579,0.0222997143091365,1.08517277443264,2.33,15.26,9.8,19.71,1.69,10.48,4.5,15.94,2.33,19.71,0.0512756421064937,0.00135483962825807,0.00950752205999548,0.998987446583512,1.19458953166984,4.2311664679013,0.304710253634849,2.98327783636199,2.64176421327055,0.998987446583512
