"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
1998,51.8667,-122.35,146,1.13,15.1133333333333,20.5,0.62,46.9666666666667,2.77333333333333,11.4766666666667,25.8266666666667,33.2333333333333,1.21,22.4333333333333,0.0233333333333334,-7.93666666666667,-0.0166666666666667,27.4333333333333,0.0733333333333333,33.2,0.94,2.18333333333333,12.9166666666667,29.6666666666667,0.44,21.8666666666667,-2.14666666666667,1.51916666666667,13.3175,26.0833333333333,0.584166666666667,30.7,0.811666666666667,3.55826181254841,4.39225220513161,0.243755389527038,3.17661418681803,0.0292131810811173,1.02970751786538,11.479455942559,1.49425264200167,0.562717935527269,0.697748515471089,0.0834935594998081,0.000297984965998922,1.11657353082192,0.770879241792518,0.912679896796482,2.47444306175731,6.09175061710478,0.145723071418368,2.23644878239936,0.759672064537042,0.104755206988903,0.659860976571669,1.59453412385857,0.902937753801723,6.62084329950021,4.356585493019,0.217006151378506,2.07455426062967,0.752833308955494,0.0824113477648116,-2.31,22.66,9.93,27.94,-8.94,3.46,-2.23,22.22,-12.24,27.94,1.37284428163684,6.5644069961828,3.40506268848036,0.940425812789139,1.8415805423328,0.78931537543308,1.26878611859983,1.82715685397111,0.448485747986928,0.940425812789139
1999,51.8667,-122.35,144.1666667,-0.126666666666667,12.2833333333333,20.3,0.523333333333333,59.6333333333333,1.97666666666667,10.1166666666667,22.7766666666667,56.4666666666667,0.953333333333333,26.4666666666667,3.59333333333333,-9.97666666666667,-0.87,19.6,0.0533333333333333,30.5,0.15,0.856666666666667,12.8266666666667,22.0333333333333,0.43,21.9666666666667,1.74666666666667,0.865,12.16,31.2166666666667,0.495,35.2,2.24,0.208749682416731,0.586411513002646,0.194733238982326,0.144646863673843,1.54134190208222,0.474748464378163,0.802370191559055,0.853795472835286,1.15158318024943,0.80704340575492,0.471647847488357,1.80133774352387,0.0869922512542984,0.250639189785544,0.333065597581066,0.0034672913159115,3.87488324840857,0.000204904575572073,0.155184619986556,0.663606250604988,0.826100573810137,0.416052868936938,1.67431514259748,0.34421757317397,2.70808524767052,0.375503827788567,0.711105883871473,0.23319860888716,3.2534550509408,0.932804722492638,-3.39,15.81,8.26,25.21,-13.08,1.69,-2.44,19.98,-8.61,25.21,0.379888841425399,2.64347263463392,0.0527216983777727,0.559308691218751,0.0630184810850287,0.000243840801234458,1.10991252336872,0.0789899198707245,2.92681837385951,0.559308691218751
2000,51.8667,-122.35,137.3333333,0.303333333333333,13.1733333333333,25.2333333333333,0.556666666666667,47,-1.42333333333333,10.3333333333333,23.2466666666667,55.3666666666667,1.04,22.6,0.756666666666667,-10.1533333333333,-1.19333333333333,14.4,0.08,15.5,-1.96666666666667,1.51,11.4633333333333,23.1666666666667,0.433333333333333,15.8333333333333,0.6,0.3,11.4566666666667,30.2,0.521666666666667,27.7333333333333,-0.183333333333333,0.894937753679318,0.017995005274265,3.00869631043676,0.133524459700462,0.0301841903906907,0.491546838843564,1.67138891018068,0.351948845353324,0.973763616513053,0.0979446463438723,0.0618186495160828,0.0686334646254406,0.0524305398787371,0.127917302428272,2.5421487682078,4.31706073249884,0.652055115385569,0.941151369632191,0.876849404788319,0.00234164051332643,0.526931679911957,0.491102643565997,0.384316440905353,0.0179674819815245,0.713302291994217,0.0801707583925971,0.341054985148258,0.0085132877617127,0.0627724174085029,0.0345032512707545,-2.74,17.39,8.57,24.11,-11.54,-0.03,-3.42,19.28,-13.08,24.11,0.903601413174757,0.435452154648,0.280398515782826,2.07346394767904,0.438840697814893,0.693135377179958,0.508962723081451,0.00286584743295136,0.183847302503929,2.07346394767904
2001,51.8667,-122.35,135.3333333,0.126666666666667,13.07,16.4666666666667,0.573333333333333,28.0333333333333,-3.74,9.98666666666667,23.0766666666667,60.7333333333333,1.04,17.3,-2.34333333333333,-9.13,-0.733333333333333,20.4333333333333,0.0833333333333333,14.7,-2.81666666666667,1.06,12.6333333333333,21.8333333333333,0.503333333333333,13.7,-2.29,0.300833333333333,11.9641666666667,28.925,0.550833333333333,18.5666666666667,-2.69833333333333,0.555107172734315,0.000879733597913629,0.317670407793832,0.545053406715632,2.04298594866293,2.71688072513147,0.432317635605623,0.508210093432023,1.98232383294856,0.0979446463438723,2.34327632458302,0.843555484011352,0.373430740545771,0.314805273878433,0.171471002055125,5.42942439548105,0.913077936616309,1.86447415581863,0.316703306095012,0.479192561909114,0.885847829540357,3.50387425933803,1.6528497857792,1.01367158541705,0.715299404293829,0.132005071851176,0.0670016536821121,0.520365919715913,2.74324058411524,1.90682737562051,-3.41,18,7.88,25.18,-9.74,2.14,-3.32,20.83,-11.54,25.18,0.367317554005658,0.0823364360594502,0.0190509634114099,0.587897027619398,1.30719439575396,0.056415034791976,0.559685171104564,0.472427090174113,0.75769124238286,0.587897027619398
2002,51.8667,-122.35,137.375,-2.02,10.8866666666667,22.4,0.49,29.2666666666667,-1.34,9.63666666666667,25.0933333333333,26.8666666666667,1.26,21.9666666666667,-2.05,-7.85,0.393333333333333,17.5333333333333,0.09,18.4,-3.80333333333333,1.05,12.1333333333333,20.6,0.443333333333333,16.5666666666667,-2.86,0.158333333333333,12.0308333333333,21.75,0.569166666666667,20.9333333333333,-2.35833333333333,2.87897443841983,4.74372758907491,0.983669157094428,1.26800966498552,1.75586087704381,0.44493215457775,0.000258774241739352,0.498888389780722,1.56194275716062,1.37602571027519,0.161479885621251,0.650855102365889,1.18601195653051,1.12212975506738,0.963199470345118,8.03626137666838,0.0733388429123066,3.32824542490912,0.307426903694771,0.141172827858256,1.30038014555301,0.753569534948284,0.152957978101874,1.51739429507282,0.414372922320473,0.200925476634731,2.4678278531,1.24723327183838,1.35482041582069,1.48671958246937,-8.61,16.67,8.56,25.78,-8.97,1.14,-2.78,18.99,-9.74,25.78,4.27562716842572,1.21018708930927,0.27024612775646,0.151511233544745,1.81989239740318,0.0653310973301889,0.875211397640365,0.0369206320595249,1.92294929867783,0.151511233544745
2003,51.8667,-122.35,135,-0.0600000000000002,12.7733333333333,22.8,0.55,32.8,-2.85,9.98,25.8533333333333,24.7,1.34666666666667,19.5333333333333,-4.11333333333333,-9.05,-0.5,16.4666666666667,0.08,14.9,-3.34666666666667,0.216666666666667,12.2266666666667,31.7333333333333,0.463333333333333,14.9666666666667,-3.60666666666667,0.4275,12.7991666666667,23.8916666666667,0.615,21.1333333333333,-3.56583333333333,0.283794763749031,0.0730692367138979,1.20266530625679,0.0467697087080757,1.05360154466174,1.64971142264392,0.416400594118862,1.54048477033507,2.01585716959422,3.09209742914728,0.981094931745833,2.53587068471121,0.41083202284357,0.441240115488125,1.4163447361147,4.31706073249884,0.843712354837182,2.59840240022147,0.0188958078436317,0.189060737774684,0.432129069942041,1.44643237144086,0.792764097459644,2.3304448948349,1.05132425084308,2.03625548279337,1.05013554138248,4.43260861384834,1.2597014976237,3.21526299487446,-4.69,17.91,8.86,27.3,-11.96,2.79,-7.62,20.85,-8.97,27.3,0.00271496564353808,0.116942040627026,0.656249030836366,0.321589799440507,0.302770926618294,0.311414423384866,0.553815595434958,0.485659702045649,2.584199931386,0.321589799440507
2004,51.8667,-122.35,130.1875,0.886666666666667,15.2433333333333,20.3333333333333,0.66,32.6,-4.37,11.05,26.3466666666667,49.9666666666667,1.23333333333333,18.8,-4.22333333333333,-9.51666666666667,-0.44,21.4666666666667,0.0966666666666667,27,2.54333333333333,1.71,11.5033333333333,42.2333333333333,0.4,18.7666666666667,0.196666666666667,1.19583333333333,13.0883333333333,33.5916666666667,0.588333333333333,22.275,-2.42,2.59064030983734,4.96050512603393,0.20252180495672,7.16733273246784,1.08858962942959,3.63237133055534,6.7923325436236,2.52282725188279,0.316995052972436,0.985889589855734,1.36400389151832,2.67102819746295,0.217816800841158,0.477193715338278,0.0449169188221776,11.1525778981529,1.74436895090679,1.27110720827469,1.21542660222072,0.000532219808396635,5.53570465893411,0.0204866534887519,0.0872635997749597,0.000633875991670407,4.47187043172642,3.22318761838844,2.09944711350678,2.34151884607348,0.783010511741997,1.55903973500769,-2.13,19.11,9.12,27.45,-12.63,4.03,-2.91,17.92,-11.96,27.45,1.59830253055499,0.153424077846677,1.12706524556617,0.437534464792887,0.137829306131855,1.36775709086674,0.792831782674727,0.495031279030632,0.562494477764199,0.437534464792887
2005,51.8667,-122.35,131.4,1.09333333333333,15.76,16.6,0.706666666666667,47.3666666666667,0.0199999999999999,10.6866666666667,23.73,46.7333333333333,1.13666666666667,22.2666666666667,-1.12666666666667,-8.21666666666667,0.586666666666667,19.3666666666667,0.103333333333333,19.5,-0.46,1.54333333333333,11.7066666666667,30.7,0.44,17.6,-0.24,0.8575,12.665,28.05,0.595833333333333,27.9333333333333,0.0133333333333333,3.40265109217661,7.56054732328705,0.279491162821314,13.8474485588816,0.0419130303616417,0.0123171754883236,3.7649699652794,0.0640655819403573,0.0956562362387921,0.11558593661232,0.108419705981092,0.207174885371253,0.90654856223447,1.31057058503759,0.387837660485649,14.7783739599346,0.00452124466270472,0.072571745376057,0.929448878899235,0.0111604887029867,0.240602188525236,0.659860976571669,0.00471285757562638,0.0390280885680344,2.67320092588536,1.57770814633978,0.00127470446957646,2.86276208385693,0.0853501792288158,0.00851826618879688,-2.46,21.56,10.2,25.8,-9.91,1.71,-3.67,19.04,-12.63,25.8,1.19805015418611,3.57053751828426,4.43733029684775,0.141873588890895,1.20540637705131,0.000649116371153227,0.392695341828533,0.0283075542356837,0.311181727969453,0.141873588890895
2006,51.8667,-122.35,136.1315789,-0.42,14.0833333333333,17.6333333333333,0.603333333333333,34.2333333333333,-0.876666666666667,10.2133333333333,25.84,24.6666666666667,1.28666666666667,19.8,-2.63666666666667,-8.41,-0.0766666666666667,23.6666666666667,0.0733333333333333,13.8,-1.00666666666667,-0.55,12.0733333333333,30.6,0.463333333333333,14.3,-2.92333333333333,0.359166666666667,13.29,23.9833333333333,0.616666666666667,21.4833333333333,-1.78833333333333,0.0151851278079009,1.11152522464984,0.0664509758746669,1.98651696166606,0.819577717846815,0.228095923628295,1.15112704961834,1.51728066174191,2.02329209260466,1.83104933513032,0.857461245198665,1.0612082399723,0.774290490991952,0.724991403387787,0.047723561797102,2.47444306175731,1.25912953551179,0.274200475508169,0.599124181482684,0.114074259505685,0.225022245676267,1.44643237144086,1.20649153936037,1.57961420768793,0.86203504354887,4.21157882138799,1.00277040655313,4.58527057283389,1.10157302714048,0.899551620980736,-5.26,19.86,9.15,27.36,-11.04,1.59,-7.12,22.13,-9.91,27.36,0.119161538948413,0.722895222356307,1.18953331964849,0.365830071887697,0.633659067816948,0.00113544705505576,0.325656918756667,1.71271029680731,1.79010362869926,0.365830071887697
2007,51.8667,-122.35,135.8636364,-0.0933333333333333,13.65,18.2333333333333,0.563333333333333,70.4,1.53333333333333,10.1366666666667,24.38,38.6666666666667,1.11,27.3333333333333,0.603333333333333,-11.5133333333333,-1.65666666666667,21.0666666666667,0.08,20,0.276666666666667,0.593333333333333,11.5333333333333,29.6666666666667,0.393333333333333,19.0333333333333,0.153333333333333,0.2125,12.0066666666667,27.6666666666667,0.5325,33.1583333333333,0.489166666666667,0.244834577846631,0.379610500393925,0.0100984102952309,0.264768826586381,4.62899011260777,0.257818867850447,0.86937700547035,0.0417463198331056,0.10481919264986,0.0255545242078289,0.803577418979124,0.041450069651897,0.077755538303856,0.0233360473641895,0.0842099204711168,4.31706073249884,0.000639694661897706,0.00536206184546696,0.0307255827735284,1.66417630451197e-05,0.104755206988903,0.000998590463526659,0.143350499848531,0.00178786443794189,0.519142215279612,0.174275236793652,0.00385085040724083,0.106231587411458,1.90173316101813,0.0179082414763257,-2.42,19.55,8.94,27.3,-13.35,2.34,-5.07,19.32,-11.56,27.3,1.24349856624873,0.436528673779071,0.787637280549437,0.321589799440507,0.0320064607651022,0.112991504352636,0.0198207112606472,0.00118435531667889,0.747738099307067,0.321589799440507
