"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
1992,34.3331,-106.7358,84,3.07333333333333,22.48,21.8,1.17333333333333,5.9,4.9,12.36,32.4066666666667,35.8333333333333,2.05,4,4.69666666666667,-4.79333333333333,10.5666666666667,20,0.4,3.03333333333333,2.79666666666667,2.86333333333333,23.47,17.6,1.24666666666667,3.03333333333333,2.56,3.03166666666667,21.8475,22.7333333333333,1.19583333333333,5.19166666666667,4.015,3.10818032859307,0.0769026516026936,6.49126158205129,0.105139935941916,20.8206026094239,4.48295887367385,7.34049276218684,0.553229644557271,0.117570807572605,0.165253838184048,15.915038071066,5.89267818952164,3.24514851236634,0.0977126689796212,2.08912554084159,0.476928955720965,1.45240555667129,1.5532639564292,2.51264411550844,0.318814393911408,0.35400774388072,2.93322423889962,13.3668642717391,1.87657475513047,0.420919421636842,0.915442320479022,0.583881493654225,0.174173520641976,20.526691989595,5.4522447140806,-1.45,25.62,9.73,33.57,-6.75,13.3,-5.24,30.66,-8.31,33.57,0.348253401272801,1.21546783094313,2.0240327943737,0.47973007917939,1.17177812310691,0.000569934244565804,5.87438499122558,2.90645164090894,0.075907908748344,0.47973007917939
1993,34.3331,-106.7358,21,2.12666666666667,23.2566666666667,5.1,1.25666666666667,2.43333333333333,1.64666666666667,13.7866666666667,33.56,46.8666666666667,2.23333333333333,2.03333333333333,0.51,-7.15333333333333,12.3266666666667,2.36666666666667,0.5,1.53333333333333,-2.15,2.4,23.1133333333333,15.4666666666667,1.16666666666667,1.76666666666667,1.08,3.33666666666667,22.9508333333333,19.9833333333333,1.27666666666667,2.175,1.14,0.166222095654998,0.886202113359723,0.860687356285725,0.324702545465953,1.72884896756551,0.488625495329613,0.013822096074546,1.16291921422553,3.06401823660668,2.6440614109447,2.12715736040609,0.0784589556913958,0.506983826625737,0.962801826994253,2.68209290176888,1.43659420785302,0.0498562530428005,0.92896553733229,4.49792891087767,0.0408605279812616,0.599095559695308,0.484526463477425,2.48135688050523,0.369211811674614,4.88282466176145e-05,3.09789592923501,0.00276064922725616,4.24835404534628,1.64316835627626,0.457168604471767,-1.87,27.69,10.91,35.2,-8.14,13.32,-4.54,30.16,-7.27,35.2,0.086925099684478,0.316408560462135,0.039638004217945,1.84639535608452,0.00206495114178109,0.00137007759944817,3.47688384670378,1.37505238906053,0.21611825852795,1.84639535608452
1994,34.3331,-106.7358,40,3.09666666666667,23.53,16.1333333333333,1.27666666666667,1.36666666666667,-1.70333333333333,15.0133333333333,35.7766666666667,27.8333333333333,2.5,1.23333333333333,-1.53333333333333,-3.87666666666667,13.0533333333333,15.2,0.476666666666667,1.03333333333333,1.25666666666667,4.14,23.2033333333333,33.5,1.13333333333333,1.13333333333333,-0.396666666666667,4.03333333333333,23.715,21.8916666666667,1.34833333333333,1.275,-1.175,3.22708345914507,1.38083664389308,1.87272279183664,0.615292593333102,0.0995028707699449,0.579739775783035,6.49319356133382,20.9815005175694,0.45926701169707,20.9995290571724,0.184010152284264,0.589729735783497,7.71562798455411,2.29647774320301,0.367390443706794,0.574217333898539,0.0108172025005276,0.311633209624649,0.0118956022019899,0.0862074121136447,0.546603123050609,0.0742571507723565,0.286024266362447,0.0233809983874595,2.26462907010125,13.2625935623369,0.298481857761364,18.1355186007885,0.097726645377015,0.435074678483408,-0.96,27.78,13.11,36.27,-5.6,17.75,-1.66,30.98,-8.14,36.27,0.873562966550669,0.403088727595855,4.33547552731727,7.31960351499217,4.06290726156926,8.68955112556591,0.189698766164934,4.18383877517578,0.0238662708240743,7.31960351499217
1995,34.3331,-106.7358,78,2.25,22.5866666666667,5.53333333333333,1.25666666666667,0.966666666666667,-0.813333333333333,13.85,33.9333333333333,18.9666666666667,2.23666666666667,0.9,-2.28666666666667,-4.66666666666667,14.1566666666667,5.7,0.58,0.8,-4.15333333333333,4.37666666666667,25.8766666666667,17.5666666666667,1.36333333333333,0.833333333333333,-2.88,4.05833333333333,23.9575,12.5916666666667,1.3425,0.908333333333333,-1.6275,0.341376324155706,0.135804038092539,0.701488355681901,0.32470254546595,0.00352127598744732,0.13943742744896,0.0590785108824423,2.78297928735522,3.27187860531805,2.76561175473297,0,1.33247777500124,3.74938418202671,5.41259349553157,1.11280309969289,7.34369073502622,0.065916220176451,3.45551261643024,0.027081287740971,9.06396463332562,0.35734427345339,10.2092249070772,0.00176247640515014,2.05037918270751,2.42929679409888,17.968456100426,3.45996300507077,16.644126093134,0.00676777322555506,0.847674362820725,-0.36,26.76,10.65,35.01,-6.85,16.91,-0.85,30.87,-5.6,35.01,1.84009802872055,0.034423057798279,0.219677810702664,1.25371825843823,1.00268390971106,5.74019969376139,1.17174377805887,3.71856531567461,2.73503895537823,1.25371825843823
1996,34.3331,-106.7358,5,3.16666666666667,24.55,1,1.43666666666667,0.733333333333333,-4.70333333333333,15.17,34.12,41.2333333333333,2.25333333333333,0.7,-2.35666666666667,-5.26333333333333,10.81,7.36666666666667,0.406666666666667,0.6,-1.83333333333333,4.37333333333333,23.2766666666667,30.6666666666667,1.13333333333333,0.7,-1.39333333333333,4.53583333333333,23.9816666666667,19.2333333333333,1.34666666666667,0.716666666666667,-3.01666666666667,3.59718380043419,4.19109366549207,3.17198118801023,6.25519521250112,0.0772632329544881,4.28179061554646,8.17162459526672,3.85394191910651,1.06456259700078,3.41433549967033,0.066243654822335,1.41665610696614,1.6922578525053,0.0178785095325021,0.582913036654243,0.318835341182405,0.150278656226338,0.676250646888098,0.0258276963291069,0.135529274109316,0.251558132274121,0.0742571507723565,0.0313480916749672,0.443859310560174,6.68366050937484,18.476501230431,0.0200293984567594,17.702877669048,0.0833364578111405,2.96609375930967,-2.4,30.72,13.5,34.87,-6.36,12.24,-1.59,28.75,-6.85,34.87,0.00605424626594682,8.99792093203988,6.18312006312086,0.890187955841016,1.95707851555298,0.452409159818545,0.241524560709415,0.107710931760197,0.583531816806695,0.890187955841016
1997,34.3331,-106.7358,34,2.91666666666667,21.9233333333333,16.8333333333333,1.15333333333333,0.6,0.34,14.2133333333333,31.9533333333333,43.1,1.90666666666667,0.6,2.42,-5.72333333333333,9.69,17.8,0.37,2.6,3.55666666666667,5.00333333333333,22.8166666666667,33.4333333333333,1.06666666666667,0.566666666666667,3.33333333333333,4.02583333333333,21.4025,28.0666666666667,1.12166666666667,0.775,1.5675,2.36763044891556,0.039462190629476,2.29266666209392,0.290339931237528,0.162320093371498,0.0167390592404515,0.927361262460906,2.13167954817114,1.61267494159592,3.98248092681549,0.149048223350254,1.58699850417075,0.657651092194487,0.915939548478062,1.12513323385206,1.58094055156214,0.849172878129467,2.51495719710787,0.790512516374769,0.00987559466580006,0.538361957605169,0.330226926046073,0.156887053765813,3.12644564059384,2.21635555859314,4.21302310418846,4.59739795432071,7.24376138160136,0.0510122305176465,0.851574563879848,-0.28,26.56,11.44,33.06,-7.26,11.33,-2.07,30.14,-7.26,33.06,1.99586150791585,0.119994760835199,0.122840824486623,1.78086148465251,0.447082993125609,1.61427487537791,0.0116828815808293,1.32557931828566,0.222788184074146,1.78086148465251
1998,34.3331,-106.7358,260,2,21.0333333333333,9.6,1.13666666666667,2.13333333333333,3.06,14.44,32.74,43.9,1.94666666666667,1.83333333333333,2.54333333333333,-4.32666666666667,13.56,3.93333333333333,0.506666666666667,1.43333333333333,-0.793333333333333,6.42,23.8166666666667,24.4333333333333,1.09,1.6,1.94,4.46583333333333,22.2033333333333,21.6583333333333,1.14583333333333,1.93333333333333,2.55583333333333,0.0512390821044488,0.920877510348893,7.72130606234982e-05,0.515018562731052,1.06868287662248,1.72963685171633,1.99411088653508,0.0471550179804187,1.8822995754855,2.4091551285674,1.44263959390863,1.75038206572829,5.28283081460838,3.56407299507227,1.85991412126565,1.75436766048738,0.0249093475743237,0.127936004511387,6.3859266950181,0.840833430956498,0.000463937238188554,0.0773670639298878,1.69373982534928,1.10367416183237,5.92811899488755,0.00649247549950509,0.236155652949343,3.80417892377581,1.04366669891436,2.22926329739641,-1.77,27.67,11.31,33.47,-5.08,16.43,-0.25,31.46,-6.06,33.47,0.133327219417675,0.298569620756455,0.0465196021724494,0.669911359309985,5.94201280058999,4.32840143012805,2.43883278622112,6.53498037377194,1.75910112599123,0.669911359309985
1999,34.3331,-106.7358,34,2.7,21.5166666666667,14.6333333333333,1.12,1.26666666666667,-1.2,13.8133333333333,31.8966666666667,55.8666666666667,1.90666666666667,1.16666666666667,1.89,-4.24333333333333,13.34,3.66666666666667,0.476666666666667,1,-1.52666666666667,4.95,24.1566666666667,14.3666666666667,1.12333333333333,1.06666666666667,2.18666666666667,4.17916666666667,22.7225,22.125,1.1625,1.19166666666667,0.47,1.50925843144555,0.298510670366679,1.11577278664805,0.803647468843226,0.049171058871806,0.293741844766887,0.029038442213928,2.40112499531504,8.40179178264117,3.98248092681549,0.117766497461929,0.975985062706534,5.69869034714345,2.97958828206354,1.98926164434585,0.574217333898539,0.0158319748466082,0.469675206585974,0.684664248157833,1.5939750499813,0.750516411164941,0.0211494030052867,0.18087539047107,1.38674455754945,3.30665146126573,1.43479956268838,0.368098692296559,2.07187418702848,0.0496698622745613,0.0838424022533806,-0.16,25.7,11.13,32.57,-6.34,16.5,-0.34,28.25,-6.34,32.57,2.24137090504968,1.07772499282887,0.000842995749426809,3.80711049945421,2.00274975636737,4.52189796776126,2.21949064649767,0.7402864550268,1.27006786147653,3.80711049945421
2000,34.3331,-106.7358,64,4.33666666666667,23.7066666666667,7.16666666666667,1.22,0.9,-2.3,15.0266666666667,33.0533333333333,30.9666666666667,2.05,0.866666666666667,-1.73666666666667,-5.22,10.3266666666667,16.9666666666667,0.396666666666667,0.833333333333333,1.43333333333333,4.80666666666667,21.4666666666667,28.8333333333333,1.03666666666667,0.8,-1.98,5.03,22.8591666666667,18.2666666666667,1.19583333333333,0.875,-2.01666666666667,12.7567573203103,1.75865940557734,0.247632765862696,0.0311281514499317,0.0148361794374165,1.04350670499751,6.6285352822708,0.0772236536303792,0.0772650254363603,0.165253838184048,0.00184010152284264,0.760785360052469,1.81446064844435,0.239140133776873,0.837260266912793,0.567872439669568,0.0551884160436963,0.405991142915218,0.437879034574815,2.16514378924935,0.120898257029179,0.913694479216721,0.000163253958132999,0.937763933619445,13.3062230780588,2.35426708660085,0.153394606561199,0.174173520641976,0.0139628670084923,1.3115739815185,-0.76,29.69,12.64,34.39,-6.44,13.12,-3.67,31.45,-5.76,34.39,1.15619405947105,4.71403499274261,2.54344290498352,0.115186039608689,1.77966128479996,0.00891099698718862,1.36841558786384,6.48067329302821,2.37125432315653,0.115186039608689
2001,34.3331,-106.7358,126,4.13333333333333,22.83,9.66666666666667,1.21,0.8,2.32666666666667,15.15,33.51,32.5,2.06333333333333,0.766666666666667,1.07333333333333,-5.48333333333333,11.1766666666667,7.36666666666667,0.423333333333333,0.7,-1.85,6.57,24.36,12.9666666666667,1.17,0.7,-1.57,5.15083333333333,22.7475,17.5416666666667,1.2075,0.766666666666667,0.753333333333333,10.7620554308425,0.33243550357169,0.000513541713454352,0.00478063830704761,0.046439875280434,0.990944174294732,7.94662509168738,0.998782405306164,0.00678234737278084,0.0669209757935392,0.0294416243654822,0.323811014539012,1.13755610149896,0.0184509380208865,0.582913036654243,0.0623958660947755,0.103812664361389,0.688553317310237,7.29252281584001,2.15850224779538,0.967882235961575,0.5452893820938,0.0313480916749672,0.573378136402768,15.2690993304512,1.58606751768374,0.335535739387579,0.00355456164575484,0.0551467247063492,0.205243026769756,-0.47,28.67,13.03,34.58,-5.85,13.21,1.04,30.75,-6.44,34.58,1.63625496679886,1.82454081704994,3.99690090795566,0.334681213889333,3.28624595043063,0.00124343620515025,6.71829450757604,3.24226427093202,1.11467278758112,0.334681213889333
